column1,Days_for_shipping_real,Days_for_shipment_scheduled,Delivery_Status,Late_delivery_risk,shipping_date_DateOrders,Shipping_Mode,Market,Order_Id
20812,4,2,Late delivery,1,2016-06-11 12:03:00.0000000,Second Class,USCA,35863
20813,4,2,Late delivery,1,2016-08-15 14:35:00.0000000,Second Class,USCA,40323
20814,6,2,Late delivery,1,2016-05-21 07:42:00.0000000,Second Class,USCA,34275
20815,2,2,Shipping on time,0,2016-08-25 06:10:00.0000000,Second Class,USCA,41121
20816,4,2,Late delivery,1,2016-05-05 11:55:00.0000000,Second Class,USCA,33328
20817,6,2,Late delivery,1,2016-11-22 04:49:00.0000000,Second Class,USCA,46940
20818,5,2,Late delivery,1,2016-08-18 08:59:00.0000000,Second Class,USCA,40444
20819,2,2,Shipping on time,0,2016-07-22 21:37:00.0000000,Second Class,USCA,38836
20820,2,2,Shipping on time,0,2016-06-28 07:17:00.0000000,Second Class,USCA,37151
20821,5,2,Late delivery,1,2016-04-20 00:23:00.0000000,Second Class,USCA,32199
20822,4,2,Late delivery,1,2016-06-17 22:12:00.0000000,Second Class,USCA,36303
20823,4,2,Late delivery,1,2016-07-08 17:26:00.0000000,Second Class,USCA,37728
20824,4,2,Late delivery,1,2016-07-18 22:41:00.0000000,Second Class,USCA,38428
20825,6,2,Late delivery,1,2016-07-22 20:56:00.0000000,Second Class,USCA,38560
20826,5,2,Late delivery,1,2016-04-21 23:41:00.0000000,Second Class,USCA,32334
20827,3,2,Late delivery,1,2016-05-07 21:54:00.0000000,Second Class,USCA,33562
20828,4,2,Late delivery,1,2016-06-02 16:05:00.0000000,Second Class,USCA,35258
20829,6,2,Late delivery,1,2016-07-16 12:32:00.0000000,Second Class,USCA,38125
20830,3,2,Late delivery,1,2016-08-21 19:39:00.0000000,Second Class,USCA,40817
20831,2,2,Shipping on time,0,2016-06-11 15:54:00.0000000,Second Class,USCA,36011
20832,4,2,Late delivery,1,2016-05-22 13:50:00.0000000,Second Class,USCA,34498
20833,6,2,Late delivery,1,2016-06-28 01:20:00.0000000,Second Class,USCA,36860
20834,5,2,Late delivery,1,2016-06-16 05:44:00.0000000,Second Class,USCA,36119
20835,5,2,Late delivery,1,2016-04-17 11:05:00.0000000,Second Class,USCA,32024
20836,2,2,Shipping on time,0,2016-04-14 10:01:00.0000000,Second Class,USCA,32021
20837,3,2,Late delivery,1,2016-06-08 15:54:00.0000000,Second Class,USCA,35737
20838,6,2,Late delivery,1,2016-08-16 16:31:00.0000000,Second Class,USCA,40260
20839,5,2,Late delivery,1,2016-07-24 06:23:00.0000000,Second Class,USCA,38724
20840,5,2,Late delivery,1,2016-08-16 06:11:00.0000000,Second Class,USCA,40299
20841,6,2,Late delivery,1,2016-07-07 02:33:00.0000000,Second Class,USCA,37480
20842,4,2,Late delivery,1,2016-05-23 10:51:00.0000000,Second Class,USCA,34558
20843,5,2,Late delivery,1,2016-08-11 08:49:00.0000000,Second Class,USCA,39964
32931,6,4,Late delivery,1,2016-07-15 06:45:00.0000000,Standard Class,USCA,38040
32932,2,4,Advance shipping,0,2016-08-13 10:23:00.0000000,Standard Class,USCA,40311
32933,3,4,Advance shipping,0,2016-11-14 09:54:00.0000000,Standard Class,USCA,46612
32934,6,4,Late delivery,1,2016-04-15 22:07:00.0000000,Standard Class,USCA,31850
32935,4,4,Shipping on time,0,2016-06-14 11:52:00.0000000,Standard Class,USCA,36068
32936,3,4,Advance shipping,0,2016-12-19 17:44:00.0000000,Standard Class,USCA,49032
32937,5,4,Late delivery,1,2016-04-21 21:56:00.0000000,Standard Class,USCA,32329
32938,6,4,Late delivery,1,2016-07-16 16:02:00.0000000,Standard Class,USCA,38135
32939,6,4,Late delivery,1,2016-08-20 22:07:00.0000000,Standard Class,USCA,40550
32940,6,4,Late delivery,1,2016-04-28 21:55:00.0000000,Standard Class,USCA,32740
32941,3,4,Advance shipping,0,2016-06-10 20:27:00.0000000,Standard Class,USCA,35887
32942,5,4,Late delivery,1,2016-07-27 16:43:00.0000000,Standard Class,USCA,38959
32943,5,4,Late delivery,1,2016-06-13 12:55:00.0000000,Standard Class,USCA,35934
32944,3,4,Advance shipping,0,2016-08-06 15:18:00.0000000,Standard Class,USCA,39777
32945,3,4,Advance shipping,0,2016-06-14 22:33:00.0000000,Standard Class,USCA,36167
32946,6,4,Late delivery,1,2016-07-20 18:08:00.0000000,Standard Class,USCA,38415
32947,5,4,Late delivery,1,2016-04-26 22:48:00.0000000,Standard Class,USCA,32674
32948,2,4,Advance shipping,0,2016-06-12 04:10:00.0000000,Standard Class,USCA,36046
32949,4,4,Shipping on time,0,2016-12-21 18:37:00.0000000,Standard Class,USCA,49103
32950,2,4,Advance shipping,0,2016-05-16 00:31:00.0000000,Standard Class,USCA,34186
32951,6,4,Late delivery,1,2016-12-13 14:04:00.0000000,Standard Class,USCA,48405
32952,4,4,Shipping on time,0,2016-08-20 18:57:00.0000000,Standard Class,USCA,40678
32953,5,4,Late delivery,1,2016-07-07 23:45:00.0000000,Standard Class,USCA,37609
32954,6,4,Late delivery,1,2016-08-14 13:43:00.0000000,Standard Class,USCA,40115
32955,5,4,Late delivery,1,2016-04-18 08:06:00.0000000,Standard Class,USCA,32084
32956,6,4,Late delivery,1,2016-06-28 04:51:00.0000000,Standard Class,USCA,36870
32957,5,4,Late delivery,1,2016-06-16 10:59:00.0000000,Standard Class,USCA,36134
32958,4,4,Shipping on time,0,2016-05-09 10:31:00.0000000,Standard Class,USCA,33598
32959,5,4,Late delivery,1,2016-05-07 19:48:00.0000000,Standard Class,USCA,33419
32960,3,4,Advance shipping,0,2016-04-05 05:08:00.0000000,Standard Class,USCA,31322
32961,3,4,Advance shipping,0,2016-05-27 09:37:00.0000000,Standard Class,USCA,34897
32962,4,4,Shipping on time,0,2016-07-25 01:50:00.0000000,Standard Class,USCA,38848
32963,4,4,Shipping on time,0,2016-05-19 00:00:00.0000000,Standard Class,USCA,34253
32964,5,4,Late delivery,1,2016-05-27 04:01:00.0000000,Standard Class,USCA,34744
32965,6,4,Late delivery,1,2016-06-03 18:01:00.0000000,Standard Class,USCA,35195
32966,2,4,Advance shipping,0,2016-07-31 05:19:00.0000000,Standard Class,USCA,39406
32967,3,4,Advance shipping,0,2016-08-27 17:33:00.0000000,Standard Class,USCA,41222
32968,5,4,Late delivery,1,2016-06-16 23:15:00.0000000,Standard Class,USCA,36169
32969,3,4,Advance shipping,0,2016-07-11 08:41:00.0000000,Standard Class,USCA,37977
32970,5,4,Late delivery,1,2016-06-30 23:35:00.0000000,Standard Class,USCA,37129
32971,4,4,Shipping on time,0,2016-06-14 10:07:00.0000000,Standard Class,USCA,36063
32972,3,4,Advance shipping,0,2016-08-27 00:02:00.0000000,Standard Class,USCA,41172
32973,6,4,Late delivery,1,2016-07-01 06:25:00.0000000,Standard Class,USCA,37080
32974,6,4,Late delivery,1,2016-06-08 20:38:00.0000000,Standard Class,USCA,35545
33002,2,4,Advance shipping,0,2016-08-05 23:42:00.0000000,Standard Class,USCA,39801
12031,2,1,Late delivery,1,2016-04-18 00:55:00.0000000,First Class,USCA,32269
12032,2,1,Late delivery,1,2016-07-10 06:34:00.0000000,First Class,USCA,37971
12033,2,1,Late delivery,1,2016-05-03 18:56:00.0000000,First Class,USCA,33348
12184,0,0,Shipping on time,0,2016-05-13 16:54:00.0000000,Same Day,USCA,34130
12185,0,0,Shipping on time,0,2016-08-10 13:06:00.0000000,Same Day,USCA,40216
12186,0,0,Shipping on time,0,2016-05-22 12:10:00.0000000,Same Day,USCA,34733
12187,0,0,Shipping on time,0,2016-07-23 21:32:00.0000000,Same Day,USCA,39007
12188,1,0,Late delivery,1,2016-04-26 08:41:00.0000000,Same Day,USCA,32942
12189,1,0,Late delivery,1,2016-06-18 05:38:00.0000000,Same Day,USCA,36564
12190,0,0,Shipping on time,0,2016-08-14 16:15:00.0000000,Same Day,USCA,40499
12191,1,0,Late delivery,1,2016-08-13 03:28:00.0000000,Same Day,USCA,40394
12192,0,0,Shipping on time,0,2016-05-22 17:25:00.0000000,Same Day,USCA,34748
12193,0,0,Shipping on time,0,2016-07-14 12:16:00.0000000,Same Day,USCA,38364
12194,1,0,Late delivery,1,2016-08-02 05:03:00.0000000,Same Day,USCA,39645
12195,0,0,Shipping on time,0,2016-07-07 23:18:00.0000000,Same Day,USCA,37916
12196,1,0,Late delivery,1,2016-04-11 01:32:00.0000000,Same Day,USCA,31894
12197,0,0,Shipping on time,0,2016-09-29 21:47:00.0000000,Same Day,USCA,43666
12198,0,0,Shipping on time,0,2016-05-22 13:13:00.0000000,Same Day,USCA,34736
12199,0,0,Shipping on time,0,2016-04-07 13:27:00.0000000,Same Day,USCA,31654
12200,0,0,Shipping on time,0,2016-04-27 13:46:00.0000000,Same Day,USCA,33025
12201,0,0,Shipping on time,0,2016-05-22 12:52:00.0000000,Same Day,USCA,34735
12202,1,0,Late delivery,1,2016-07-04 11:55:00.0000000,Same Day,USCA,37678
16229,2,1,Late delivery,1,2016-04-17 11:15:00.0000000,First Class,USCA,32230
16230,2,1,Late delivery,1,2016-05-04 22:58:00.0000000,First Class,USCA,33428
16231,2,1,Late delivery,1,2016-06-22 19:13:00.0000000,First Class,USCA,36774
16232,2,1,Late delivery,1,2016-08-09 16:42:00.0000000,First Class,USCA,40055
16233,2,1,Late delivery,1,2016-05-03 04:13:00.0000000,First Class,USCA,33306
16234,2,1,Late delivery,1,2016-06-10 21:20:00.0000000,First Class,USCA,35958
16235,2,1,Late delivery,1,2016-04-11 07:45:00.0000000,First Class,USCA,31809
16236,2,1,Late delivery,1,2016-12-31 19:18:00.0000000,First Class,USCA,49927
16237,2,1,Late delivery,1,2016-06-24 23:04:00.0000000,First Class,USCA,36922
16238,2,1,Late delivery,1,2016-06-05 00:08:00.0000000,First Class,USCA,35555
16239,2,1,Late delivery,1,2016-04-19 18:36:00.0000000,First Class,USCA,32388
16240,2,1,Late delivery,1,2016-07-23 01:08:00.0000000,First Class,USCA,38846
16241,2,1,Late delivery,1,2016-05-27 10:50:00.0000000,First Class,USCA,34969
16242,2,1,Late delivery,1,2016-08-03 05:08:00.0000000,First Class,USCA,39611
16243,2,1,Late delivery,1,2016-04-07 20:43:00.0000000,First Class,USCA,31572
16244,2,1,Late delivery,1,2016-05-26 18:22:00.0000000,First Class,USCA,34922
16245,2,1,Late delivery,1,2016-07-06 06:35:00.0000000,First Class,USCA,37697
16246,2,1,Late delivery,1,2016-11-02 06:35:00.0000000,First Class,USCA,45849
16247,2,1,Late delivery,1,2016-05-30 12:04:00.0000000,First Class,USCA,35178
16248,2,1,Late delivery,1,2016-08-12 09:51:00.0000000,First Class,USCA,40241
16249,2,1,Late delivery,1,2016-04-05 10:55:00.0000000,First Class,USCA,31407
16250,2,1,Late delivery,1,2016-06-04 00:19:00.0000000,First Class,USCA,35487
16251,2,1,Late delivery,1,2016-07-19 05:20:00.0000000,First Class,USCA,38584
16252,2,1,Late delivery,1,2016-07-11 23:13:00.0000000,First Class,USCA,38087
16253,2,1,Late delivery,1,2016-06-23 14:08:00.0000000,First Class,USCA,36828
16254,2,1,Late delivery,1,2016-04-20 02:40:00.0000000,First Class,USCA,32411
16255,2,1,Late delivery,1,2016-04-06 16:20:00.0000000,First Class,USCA,31491
16256,2,1,Late delivery,1,2016-06-11 03:17:00.0000000,First Class,USCA,35975
16257,2,1,Late delivery,1,2016-08-03 05:29:00.0000000,First Class,USCA,39612
16258,2,1,Late delivery,1,2016-06-22 18:52:00.0000000,First Class,USCA,36773
16259,2,1,Late delivery,1,2016-07-13 06:03:00.0000000,First Class,USCA,38175
16260,2,1,Late delivery,1,2016-05-22 14:53:00.0000000,First Class,USCA,34638
16261,2,1,Late delivery,1,2016-07-26 20:34:00.0000000,First Class,USCA,39107
16262,2,1,Late delivery,1,2016-05-18 07:10:00.0000000,First Class,USCA,34342
16263,2,1,Late delivery,1,2016-04-29 23:50:00.0000000,First Class,USCA,33088
16264,2,1,Late delivery,1,2016-07-31 03:34:00.0000000,First Class,USCA,39401
16265,2,1,Late delivery,1,2016-07-19 07:05:00.0000000,First Class,USCA,38589
16266,2,1,Late delivery,1,2016-05-03 12:16:00.0000000,First Class,USCA,33329
16295,2,1,Late delivery,1,2016-05-29 14:20:00.0000000,First Class,USCA,35116
16296,2,1,Late delivery,1,2016-06-21 03:37:00.0000000,First Class,USCA,36661
16297,2,1,Late delivery,1,2016-04-22 13:31:00.0000000,First Class,USCA,32579
16298,2,1,Late delivery,1,2016-05-04 07:33:00.0000000,First Class,USCA,33384
16299,2,1,Late delivery,1,2016-07-18 23:44:00.0000000,First Class,USCA,38568
16320,2,1,Late delivery,1,2016-06-30 19:54:00.0000000,First Class,USCA,37324
16321,2,1,Late delivery,1,2016-08-03 01:38:00.0000000,First Class,USCA,39601
16322,2,1,Late delivery,1,2016-04-14 09:19:00.0000000,First Class,USCA,32019
16323,2,1,Late delivery,1,2016-05-29 12:14:00.0000000,First Class,USCA,35110
16324,2,1,Late delivery,1,2016-08-14 14:24:00.0000000,First Class,USCA,40391
16325,2,1,Late delivery,1,2016-04-20 14:34:00.0000000,First Class,USCA,32445
16343,2,1,Late delivery,1,2016-05-02 11:45:00.0000000,First Class,USCA,33259
16344,2,1,Late delivery,1,2016-04-17 17:54:00.0000000,First Class,USCA,32249
16356,2,1,Late delivery,1,2016-07-06 07:38:00.0000000,First Class,USCA,37700
16357,2,1,Late delivery,1,2016-08-06 08:49:00.0000000,First Class,USCA,39827
16358,2,1,Late delivery,1,2016-05-24 23:38:00.0000000,First Class,USCA,34800
16359,2,1,Late delivery,1,2016-07-17 15:30:00.0000000,First Class,USCA,38476
16360,2,1,Late delivery,1,2016-08-05 06:32:00.0000000,First Class,USCA,39752
16361,2,1,Late delivery,1,2016-08-09 00:56:00.0000000,First Class,USCA,40010
16455,0,0,Shipping on time,0,2016-07-27 20:28:00.0000000,Same Day,USCA,39278
16456,1,0,Late delivery,1,2016-06-16 09:51:00.0000000,Same Day,USCA,36439
16457,0,0,Shipping on time,0,2016-07-06 20:41:00.0000000,Same Day,USCA,37840
16458,0,0,Shipping on time,0,2016-07-06 19:59:00.0000000,Same Day,USCA,37838
16459,0,0,Shipping on time,0,2016-08-09 20:59:00.0000000,Same Day,USCA,40170
16460,0,0,Shipping on time,0,2016-07-24 12:57:00.0000000,Same Day,USCA,39051
16461,1,0,Late delivery,1,2016-04-08 08:01:00.0000000,Same Day,USCA,31707
16462,0,0,Shipping on time,0,2016-06-03 16:42:00.0000000,Same Day,USCA,35568
16463,1,0,Late delivery,1,2016-08-21 10:06:00.0000000,Same Day,USCA,40961
16464,1,0,Late delivery,1,2016-05-31 00:25:00.0000000,Same Day,USCA,35316
16465,0,0,Shipping on time,0,2016-07-20 13:18:00.0000000,Same Day,USCA,38778
16466,1,0,Late delivery,1,2016-08-12 08:11:00.0000000,Same Day,USCA,40339
16484,1,0,Late delivery,1,2016-05-08 09:44:00.0000000,Same Day,USCA,33767
16485,0,0,Shipping on time,0,2016-05-22 17:46:00.0000000,Same Day,USCA,34749
16486,0,0,Shipping on time,0,2016-04-12 13:58:00.0000000,Same Day,USCA,31998
16503,1,0,Late delivery,1,2016-05-30 10:45:00.0000000,Same Day,USCA,35277
16504,1,0,Late delivery,1,2016-07-06 02:28:00.0000000,Same Day,USCA,37788
16505,1,0,Late delivery,1,2016-07-17 00:10:00.0000000,Same Day,USCA,38535
16506,0,0,Shipping on time,0,2016-04-22 20:58:00.0000000,Same Day,USCA,32703
49405,6,4,Late delivery,1,2016-05-04 18:04:00.0000000,Standard Class,USCA,33140
49406,4,4,Shipping on time,0,2016-07-27 11:38:00.0000000,Standard Class,USCA,39013
49407,5,4,Late delivery,1,2016-04-25 15:16:00.0000000,Standard Class,USCA,32584
49408,4,4,Shipping on time,0,2016-05-20 05:46:00.0000000,Standard Class,USCA,34338
49409,4,4,Shipping on time,0,2016-06-09 02:14:00.0000000,Standard Class,USCA,35698
49410,3,4,Advance shipping,0,2016-05-06 05:37:00.0000000,Standard Class,USCA,33447
49411,6,4,Late delivery,1,2016-06-26 14:18:00.0000000,Standard Class,USCA,36760
49412,4,4,Shipping on time,0,2016-10-22 02:56:00.0000000,Standard Class,USCA,44948
49413,3,4,Advance shipping,0,2016-04-09 17:44:00.0000000,Standard Class,USCA,31632
49414,6,4,Late delivery,1,2016-06-25 01:31:00.0000000,Standard Class,USCA,36655
49415,3,4,Advance shipping,0,2016-04-17 16:41:00.0000000,Standard Class,USCA,32177
49509,4,4,Shipping on time,0,2016-07-04 22:21:00.0000000,Standard Class,USCA,37468
49510,4,4,Shipping on time,0,2016-07-05 21:07:00.0000000,Standard Class,USCA,37533
49511,6,4,Late delivery,1,2016-05-03 12:17:00.0000000,Standard Class,USCA,33055
49512,3,4,Advance shipping,0,2016-05-29 03:39:00.0000000,Standard Class,USCA,35017
49513,4,4,Shipping on time,0,2016-08-05 12:51:00.0000000,Standard Class,USCA,39633
49514,6,4,Late delivery,1,2016-08-02 00:25:00.0000000,Standard Class,USCA,39255
49515,5,4,Late delivery,1,2016-08-28 05:28:00.0000000,Standard Class,USCA,41119
49516,4,4,Shipping on time,0,2016-05-09 15:46:00.0000000,Standard Class,USCA,33613
49517,6,4,Late delivery,1,2016-06-21 23:57:00.0000000,Standard Class,USCA,36445
49518,3,4,Advance shipping,0,2016-04-09 00:13:00.0000000,Standard Class,USCA,31582
49519,2,4,Advance shipping,0,2016-05-07 09:49:00.0000000,Standard Class,USCA,33596
49520,5,4,Late delivery,1,2016-07-26 10:56:00.0000000,Standard Class,USCA,38874
49521,4,4,Shipping on time,0,2016-07-28 20:55:00.0000000,Standard Class,USCA,39108
49522,5,4,Late delivery,1,2016-07-04 15:10:00.0000000,Standard Class,USCA,37379
49523,5,4,Late delivery,1,2016-06-30 09:34:00.0000000,Standard Class,USCA,37089
49524,2,4,Advance shipping,0,2016-07-23 04:38:00.0000000,Standard Class,USCA,38856
49525,5,4,Late delivery,1,2016-06-29 12:33:00.0000000,Standard Class,USCA,37029
49598,2,4,Advance shipping,0,2016-04-29 09:08:00.0000000,Standard Class,USCA,33046
49599,4,4,Shipping on time,0,2016-04-09 19:19:00.0000000,Standard Class,USCA,31568
49600,2,4,Advance shipping,0,2016-07-24 20:55:00.0000000,Standard Class,USCA,38971
49601,6,4,Late delivery,1,2016-08-10 22:08:00.0000000,Standard Class,USCA,39865
49602,4,4,Shipping on time,0,2016-05-16 14:11:00.0000000,Standard Class,USCA,34088
49603,4,4,Shipping on time,0,2016-07-09 00:27:00.0000000,Standard Class,USCA,37748
49604,4,4,Shipping on time,0,2016-04-17 16:30:00.0000000,Standard Class,USCA,32108
49605,3,4,Advance shipping,0,2016-06-14 12:03:00.0000000,Standard Class,USCA,36137
49673,2,4,Advance shipping,0,2016-04-22 00:12:00.0000000,Standard Class,USCA,32541
49674,4,4,Shipping on time,0,2016-04-23 21:24:00.0000000,Standard Class,USCA,32533
49675,2,4,Advance shipping,0,2016-05-06 02:17:00.0000000,Standard Class,USCA,33506
49676,6,4,Late delivery,1,2016-08-29 12:49:00.0000000,Standard Class,USCA,41140
49677,6,4,Late delivery,1,2016-08-29 16:19:00.0000000,Standard Class,USCA,41150
45327,6,4,Late delivery,1,2016-07-17 09:33:00.0000000,Standard Class,USCA,38185
45328,4,4,Shipping on time,0,2016-04-25 22:27:00.0000000,Standard Class,USCA,32673
45329,6,4,Late delivery,1,2016-05-22 01:13:00.0000000,Standard Class,USCA,34325
45330,5,4,Late delivery,1,2016-07-08 12:01:00.0000000,Standard Class,USCA,37644
45331,4,4,Shipping on time,0,2016-06-29 19:44:00.0000000,Standard Class,USCA,37118
45332,2,4,Advance shipping,0,2016-04-22 19:28:00.0000000,Standard Class,USCA,32596
45333,3,4,Advance shipping,0,2016-08-18 19:50:00.0000000,Standard Class,USCA,40612
45334,6,4,Late delivery,1,2016-06-04 22:03:00.0000000,Standard Class,USCA,35275
45335,3,4,Advance shipping,0,2016-07-15 23:02:00.0000000,Standard Class,USCA,38292
45336,5,4,Late delivery,1,2016-06-16 03:59:00.0000000,Standard Class,USCA,36114
45337,2,4,Advance shipping,0,2016-05-19 21:22:00.0000000,Standard Class,USCA,34451
45338,6,4,Late delivery,1,2016-08-12 09:10:00.0000000,Standard Class,USCA,39965
45339,2,4,Advance shipping,0,2016-05-18 22:35:00.0000000,Standard Class,USCA,34386
45340,2,4,Advance shipping,0,2016-04-18 03:22:00.0000000,Standard Class,USCA,32276
45341,4,4,Shipping on time,0,2016-06-23 06:05:00.0000000,Standard Class,USCA,36668
45342,5,4,Late delivery,1,2016-06-23 11:09:00.0000000,Standard Class,USCA,36614
45343,6,4,Late delivery,1,2016-08-22 10:54:00.0000000,Standard Class,USCA,40655
45344,2,4,Advance shipping,0,2016-07-24 22:40:00.0000000,Standard Class,USCA,38976
45345,6,4,Late delivery,1,2016-08-16 18:16:00.0000000,Standard Class,USCA,40265
45346,5,4,Late delivery,1,2016-08-02 18:06:00.0000000,Standard Class,USCA,39374
45347,4,4,Shipping on time,0,2016-04-24 11:25:00.0000000,Standard Class,USCA,32573
45348,4,4,Shipping on time,0,2016-07-27 18:38:00.0000000,Standard Class,USCA,39033
45349,5,4,Late delivery,1,2016-05-06 01:46:00.0000000,Standard Class,USCA,33299
45350,2,4,Advance shipping,0,2016-08-11 18:05:00.0000000,Standard Class,USCA,40196
45351,2,4,Advance shipping,0,2016-07-24 03:24:00.0000000,Standard Class,USCA,38921
45352,3,4,Advance shipping,0,2016-06-25 02:03:00.0000000,Standard Class,USCA,36862
45353,5,4,Late delivery,1,2016-06-28 15:32:00.0000000,Standard Class,USCA,36969
45354,4,4,Shipping on time,0,2016-08-21 05:28:00.0000000,Standard Class,USCA,40708
45355,4,4,Shipping on time,0,2016-04-28 11:46:00.0000000,Standard Class,USCA,32848
45356,5,4,Late delivery,1,2016-07-18 19:00:00.0000000,Standard Class,USCA,38349
45357,3,4,Advance shipping,0,2016-08-21 00:23:00.0000000,Standard Class,USCA,40762
45358,6,4,Late delivery,1,2016-07-13 19:43:00.0000000,Standard Class,USCA,37940
45359,4,4,Shipping on time,0,2016-07-25 19:21:00.0000000,Standard Class,USCA,38898
45360,4,4,Shipping on time,0,2016-07-19 16:12:00.0000000,Standard Class,USCA,38478
45361,5,4,Late delivery,1,2016-07-30 13:02:00.0000000,Standard Class,USCA,39154
45362,3,4,Advance shipping,0,2016-05-02 07:01:00.0000000,Standard Class,USCA,33177
45363,3,4,Advance shipping,0,2016-04-23 09:19:00.0000000,Standard Class,USCA,32567
45364,5,4,Late delivery,1,2016-06-19 16:04:00.0000000,Standard Class,USCA,36354
45365,2,4,Advance shipping,0,2016-06-03 08:12:00.0000000,Standard Class,USCA,35441
45366,2,4,Advance shipping,0,2016-10-04 11:22:00.0000000,Standard Class,USCA,43876
